TENSE,ROOT,FORM,NAME_AND_AUTHOR,AGE,GENDER,AUTHOR,PATH,REALPAST,FREQUENCY
PAST,catch,caught,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",caught,4791
PAST,catch,caught,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",caught,4791
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
PAST,mean,meant,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",meant,5316
PAST,take,took,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",took,17454
SUSPECT,hide,hided,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",hid,596
PAST,hide,hid,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",hid,596
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,boughted,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
PAST,buy,bought,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.97689938398357,male,macwhinney,"scripts,MacWhinney,82b2.cha.txt",bought,4362
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",said,56531
PAST,make,made,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",made,28626
PAST,hear,heard,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",heard,19775
PAST,see,saw,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",saw,20527
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",said,56531
PAST,make,made,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",made,28626
PAST,make,made,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",made,28626
SUSPECT,buy,buyed,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",bought,4362
PAST,forget,forgot,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a1.cha.txt",forgot,5045
PAST,make,made,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",made,28626
PAST,make,made,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",made,28626
PAST,tell,told,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",told,35679
PAST,tell,told,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",told,35679
PAST,see,saw,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",saw,20527
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",said,56531
PAST,tell,told,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70a2.cha.txt",told,35679
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",said,56531
PAST,eat,ate,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",ate,1722
PAST,eat,ate,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",ate,1722
PAST,make,made,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",made,28626
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",said,56531
PAST,eat,ate,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",ate,1722
SUSPECT,take,takened,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",took,17454
PAST,catch,caught,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",caught,4791
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",said,56531
PAST,think,thought,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",thought,41232
PAST,think,thought,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",thought,41232
PAST,break,broke,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",broke,5355
PAST,say,said,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",said,56531
PAST,find,found,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",found,20196
PAST,find,found,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",found,20196
PAST,win,won,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",won,38729
PAST,tell,told,markmacwhinney,4.17214236824093,male,macwhinney,"scripts,MacWhinney,70b.cha.txt",told,35679
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",said,56531
PAST,break,broke,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",broke,5355
PAST,make,made,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",made,28626
PAST,think,thought,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",thought,41232
PAST,take,took,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",took,17454
PAST,make,made,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",made,28626
PAST,make,made,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",made,28626
PAST,think,thought,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",thought,41232
PAST,think,thought,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",thought,41232
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",said,56531
SUSPECT,keep,keeped,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",kept,4559
PAST,make,made,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",made,28626
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",said,56531
PAST,think,thought,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a1.cha.txt",thought,41232
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a2.cha.txt",said,56531
PAST,find,found,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a2.cha.txt",found,20196
PAST,forget,forgot,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a2.cha.txt",forgot,5045
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71a2.cha.txt",said,56531
PAST,lose,lost,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",lost,13974
PAST,lose,lost,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",lost,13974
PAST,lose,lost,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",lost,13974
PAST,break,broke,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",broke,5355
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",said,56531
PAST,think,thought,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",thought,41232
SUSPECT,buy,buyed,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",bought,4362
PAST,eat,ate,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",ate,1722
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",said,56531
PAST,sleep,slept,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",slept,1810
PAST,think,thought,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b1.cha.txt",thought,41232
PAST,stand,stood,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b2.cha.txt",stood,1315
PAST,stick,stuck,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b2.cha.txt",stuck,3399
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b2.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.2460643394935,male,macwhinney,"scripts,MacWhinney,71b2.cha.txt",said,56531
PAST,wake,woke,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72a.cha.txt",woke,1344
PAST,wake,woke,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72a.cha.txt",woke,1344
PAST,wake,woke,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72a.cha.txt",woke,1344
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72a.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72a.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
PAST,buy,bought,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
PAST,buy,bought,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
PAST,think,thought,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",thought,41232
PAST,think,thought,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",thought,41232
PAST,think,thought,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",thought,41232
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
SUSPECT,buy,buyed,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
PAST,say,said,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",said,56531
PAST,buy,bought,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",bought,4362
PAST,fall,fell,markmacwhinney,4.33607118412047,male,macwhinney,"scripts,MacWhinney,72b.cha.txt",fell,3723
PAST,lose,lost,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",lost,13974
PAST,make,made,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",made,28626
PAST,make,made,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",made,28626
PAST,drink,drank,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",drank,656
PAST,say,said,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",said,56531
PAST,give,gave,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",gave,12428
PAST,give,gave,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",gave,12428
SUSPECT,win,winned,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
SUSPECT,win,winned,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
SUSPECT,win,wonned,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
PAST,win,won,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72f.cha.txt",won,38729
SUSPECT,throw,throwed,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72g.cha.txt",threw,2082
PAST,forget,forgot,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72g.cha.txt",forgot,5045
PAST,say,said,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72g.cha.txt",said,56531
SUSPECT,hold,holded,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72g.cha.txt",held,2165
PAST,eat,ate,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72g.cha.txt",ate,1722
SUSPECT,tell,telled,markmacwhinney,4.35523613963039,male,macwhinney,"scripts,MacWhinney,72g.cha.txt",told,35679
PAST,make,made,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",made,28626
PAST,find,found,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",found,20196
PAST,think,thought,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",thought,41232
PAST,think,thought,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",thought,41232
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",said,56531
SUSPECT,slide,slided,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",slid,94
PAST,slide,slid,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",slid,94
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73a.cha.txt",said,56531
PAST,know,knew,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",knew,18817
PAST,know,knew,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",knew,18817
PAST,know,knew,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",knew,18817
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73c.cha.txt",said,56531
PAST,find,found,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",found,20196
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",ate,1722
PAST,fall,fell,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",fell,3723
PAST,fall,fell,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",fell,3723
PAST,shoot,shot,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",shot,11599
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73d.cha.txt",said,56531
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",ate,1722
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",ate,1722
PAST,say,said,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",said,56531
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",ate,1722
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",ate,1722
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",ate,1722
PAST,eat,ate,markmacwhinney,4.37713894592745,male,macwhinney,"scripts,MacWhinney,73e.cha.txt",ate,1722
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",said,56531
PAST,think,thought,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",thought,41232
PAST,think,thought,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",thought,41232
PAST,mean,meant,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",meant,5316
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a1.cha.txt",saw,20527
SUSPECT,tell,telled,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",told,35679
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",saw,20527
PAST,sit,sat,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",sat,1459
SUSPECT,throw,throwed,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",threw,2082
SUSPECT,throw,throwed,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",threw,2082
PAST,forget,forgot,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",forgot,5045
PAST,fight,fought,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",fought,1362
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75a2.cha.txt",said,56531
SUSPECT,fight,fighted,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",fought,1362
PAST,forget,forgot,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",forgot,5045
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",saw,20527
PAST,see,saw,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",saw,20527
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",said,56531
SUSPECT,take,taked,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",took,17454
PAST,break,broke,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b1.cha.txt",broke,5355
PAST,forget,forgot,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b2.cha.txt",forgot,5045
PAST,forget,forgot,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b2.cha.txt",forgot,5045
PAST,forget,forgot,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b2.cha.txt",forgot,5045
PAST,forget,forgot,markmacwhinney,4.49332648870637,male,macwhinney,"scripts,MacWhinney,75b2.cha.txt",forgot,5045
PAST,eat,ate,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",ate,1722
PAST,eat,ate,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",ate,1722
PAST,say,said,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",said,56531
PAST,mean,meant,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",meant,5316
PAST,win,won,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",won,38729
PAST,make,made,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",made,28626
PAST,make,made,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",made,28626
PAST,say,said,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",said,56531
PAST,say,said,markmacwhinney,4.59702258726899,male,macwhinney,"scripts,MacWhinney,76a1.cha.txt",said,56531
